gene	condition	timepoint	log2FC	mean_control	mean_treated	t_stat	p_value	p_adj	regulation	neg_log10_padj
PROT1556	Drug_2xEC50	4h	-0.9984086354573556	21.0579833984375	20.059574762980144	-0.5659036037139175	0.6032972327645619	0.8476251953137506	NS	0.07179614254276252
PROT1557	Drug_2xEC50	4h	-3.637714385986328	26.302237192789715	22.664522806803387	-1.8560873550225403	0.2026882706815173	0.8005271525010975	NS	0.09662393297465144
PROT1558	Drug_2xEC50	4h	2.7192891438802107	24.82269795735677	27.54198710123698	1.0026957290037952	0.42099378862804365	0.8005271525010975	NS	0.09662393297465144
PROT1559	Drug_2xEC50	4h	-3.398691177368164	29.125582377115887	25.726891199747723	-0.9519795701714497	0.44096017956175326	0.8005271525010975	NS	0.09662393297465144
PROT1560	Drug_2xEC50	4h	3.773545583089195	22.335870107014973	26.109415690104168	2.009852741646281	0.1796208201586803	0.8005271525010975	NS	0.09662393297465144
PROT1561	Drug_2xEC50	4h	-0.275636037190754	27.846202850341797	27.570566813151043	-0.8349480657324637	0.4570796125346947	0.8005271525010975	NS	0.09662393297465144
PROT1562	Drug_2xEC50	4h	-0.24768765767415601	24.309641520182293	24.061953862508137	-1.792461183462937	0.1543798012444757	0.8005271525010975	NS	0.09662393297465144
PROT1563	Drug_2xEC50	4h	1.547743479410805	20.889919916788738	22.437663396199543	0.9400193245317408	0.4039260564038634	0.8005271525010975	NS	0.09662393297465144
PROT1564	Drug_2xEC50	4h	-2.4752648671468087	26.13470458984375	23.65943972269694	-0.9413857714763834	0.444586182722846	0.8005271525010975	NS	0.09662393297465144
PROT1565	Drug_2xEC50	4h	1.0356451670328752	22.45985285441081	23.495498021443684	0.693333412869072	0.5592533703173711	0.8245286301101441	NS	0.0837942597490219
PROT1566	Drug_2xEC50	4h	-2.0544713338216134	25.75652821858724	23.702056884765625	-1.016738109834534	0.41608708868479094	0.8005271525010975	NS	0.09662393297465144
PROT1567	Drug_2xEC50	4h	-1.046751658121746	21.739089965820312	20.692338307698567	-0.7827495432562621	0.5149125809272299	0.8029825823426587	NS	0.09529387498845578
PROT1568	Drug_2xEC50	4h	1.4557914733886719	20.702908833821613	22.158700307210285	1.616590127466457	0.24090244854163148	0.8005271525010975	NS	0.09662393297465144
PROT1569	Drug_2xEC50	4h	0.23440424601237098	26.689812978108723	26.924217224121094	0.790414690084792	0.5094930517463548	0.8005271525010975	NS	0.09662393297465144
PROT1570	Drug_2xEC50	4h	3.217333475748699	24.525119145711262	27.74245262145996	1.116169653155551	0.37967764319965663	0.8005271525010975	NS	0.09662393297465144
PROT1571	Drug_2xEC50	4h	-1.2893269856770821	21.975884755452473	20.68655776977539	-0.8407629638123871	0.48858581442354543	0.8005271525010975	NS	0.09662393297465144
PROT1572	Drug_2xEC50	4h	-5.179755528767906	27.204447428385418	22.024691899617512	-2.1129328501238533	0.1676109297715074	0.8005271525010975	NS	0.09662393297465144
PROT1573	Drug_2xEC50	4h	-0.4203650156656913	23.610618591308594	23.190253575642902	-1.510195994679304	0.26242948545404154	0.8005271525010975	NS	0.09662393297465144
PROT1574	Drug_2xEC50	4h	-0.1434459686279297	25.20152537027995	25.05807940165202	-0.9437811286225707	0.4002679422966806	0.8005271525010975	NS	0.09662393297465144
PROT1575	Drug_2xEC50	4h	-0.09865697224934777	29.224938710530598	29.12628173828125	-0.3528998632671196	0.755841592722251	0.944889209882421	NS	0.024619110387482428
PROT1576	Drug_2xEC50	4h	2.000327428181965	25.12609354654948	27.126420974731445	0.893049425701208	0.4654134213438939	0.8005271525010975	NS	0.09662393297465144
PROT1577	Drug_2xEC50	4h	-2.9977645874023438	27.193655649820965	24.19589106241862	-0.9556984272634768	0.43962539153745545	0.8005271525010975	NS	0.09662393297465144
PROT1578	Drug_2xEC50	4h	-3.9725723266601562	30.941918690999348	26.96934636433919	-1.0874510953009515	0.39033070962698	0.8005271525010975	NS	0.09662393297465144
PROT1579	Drug_2xEC50	4h	0.19265429178873816	22.881200154622395	23.073854446411133	1.0000518970837764	0.37554211084308997	0.8005271525010975	NS	0.09662393297465144
PROT1580	Drug_2xEC50	4h	0.9050229390462228	21.227923075358074	22.132946014404297	0.770379020663496	0.5210111704260223	0.8046690662153002	NS	0.09438269387650501
PROT1581	Drug_2xEC50	4h	-0.9553922017415353	22.875965118408203	21.920572916666668	-0.8281448505199488	0.4889131012343113	0.8005271525010975	NS	0.09662393297465144
PROT1582	Drug_2xEC50	4h	1.7892481486002616	21.79797108968099	23.58721923828125	0.7834293743787573	0.5006277406030027	0.8005271525010975	NS	0.09662393297465144
PROT1583	Drug_2xEC50	4h	-0.31491152445475024	18.073811848958332	17.758900324503582	-2.080596449675234	0.10634840819540958	0.8005271525010975	NS	0.09662393297465144
PROT1584	Drug_2xEC50	4h	-0.1602789560953788	24.41041437784831	24.25013542175293	-0.4193243800672293	0.7128351356720739	0.9188980156907172	NS	0.036732686307590544
PROT1585	Drug_2xEC50	4h	-0.48843892415364465	23.595048268636067	23.106609344482422	-3.064300313643062	0.053963362838736435	0.8005271525010975	NS	0.09662393297465144
PROT1586	Drug_2xEC50	4h	-0.18822606404622633	27.51656214396159	27.328336079915363	-2.1462577641487695	0.10719363311604838	0.8005271525010975	NS	0.09662393297465144
PROT1587	Drug_2xEC50	4h	-0.2732353210449219	26.17482630411784	25.901590983072918	-2.6438940970276037	0.06809018945501667	0.8005271525010975	NS	0.09662393297465144
PROT1588	Drug_2xEC50	4h	-1.1506951649983748	23.252329508463543	22.101634343465168	-0.7347538911243776	0.5386404361594562	0.8132023904595075	NS	0.08980135339621317
PROT1589	Drug_2xEC50	4h	-2.8117510477701835	26.736942291259766	23.925191243489582	-0.9303666030920094	0.45011214805521677	0.8005271525010975	NS	0.09662393297465144
PROT1590	Drug_2xEC50	4h	-0.08456802368164062	27.217474619547527	27.132906595865887	-0.2754456429295826	0.7974848811767824	0.9628552745871204	NS	0.016438986158616605
PROT1591	Drug_2xEC50	4h	0.6119766235351562	21.446024576822918	22.058001200358074	0.4717097474465825	0.6618748268033321	0.8868110036310739	NS	0.0521689267589385
PROT1592	Drug_2xEC50	4h	-1.5088049570719413	23.61642328898112	22.10761833190918	-1.110891024662265	0.38195211375034305	0.8005271525010975	NS	0.09662393297465144
PROT1593	Drug_2xEC50	4h	-0.006682078043620976	18.508448282877605	18.501766204833984	-0.03489046301306598	0.9740160565979713	0.9989876095480758	NS	0.0004398982988122824
PROT1594	Drug_2xEC50	4h	-0.9330069224039725	21.93936538696289	21.006358464558918	-1.2926036678689194	0.3145845316655457	0.8005271525010975	NS	0.09662393297465144
PROT1595	Drug_2xEC50	4h	-0.9090468088785819	22.70261001586914	21.79356320699056	-0.9761981333148874	0.4259072437404552	0.8005271525010975	NS	0.09662393297465144
PROT1596	Drug_2xEC50	4h	-1.8615983327229841	25.292795817057293	23.43119748433431	-0.9914987258590018	0.42567341031897793	0.8005271525010975	NS	0.09662393297465144
PROT1597	Drug_2xEC50	4h	0.8082338968912772	21.3389949798584	22.147228876749676	1.5427001510337188	0.2514006130200321	0.8005271525010975	NS	0.09662393297465144
PROT1598	Drug_2xEC50	4h	-0.7684790293375627	23.610108693440754	22.84162966410319	-1.6591336185810737	0.2291809369557937	0.8005271525010975	NS	0.09662393297465144
PROT1599	Drug_2xEC50	4h	0.3275973002115897	20.886599858601887	21.214197158813477	0.7986685800796122	0.5068571638877646	0.8005271525010975	NS	0.09662393297465144
PROT1600	Drug_2xEC50	4h	-4.3510672251383475	25.761946360270183	21.410879135131836	-2.075706662565269	0.16853929866837478	0.8005271525010975	NS	0.09662393297465144
PROT1601	Drug_2xEC50	4h	0.1976019541422538	26.37792714436849	26.575529098510742	1.021540492121807	0.3706685194355241	0.8005271525010975	NS	0.09662393297465144
PROT1602	Drug_2xEC50	4h	2.673555374145508	23.633156458536785	26.306711832682293	1.0802683830071553	0.39235913800725597	0.8005271525010975	NS	0.09662393297465144
PROT1603	Drug_2xEC50	4h	-2.9334335327148438	23.15947659810384	20.226043065388996	-1.3670907398844325	0.2563934687937905	0.8005271525010975	NS	0.09662393297465144
PROT1604	Drug_2xEC50	4h	0.34157498677571496	20.17112414042155	20.512699127197266	0.7319215539717896	0.5270854757983089	0.8056331307578278	NS	0.09386268221431145
PROT1605	Drug_2xEC50	4h	1.295616785685219	21.950066248575848	23.245683034261067	1.0006635821001133	0.42184059773809907	0.8005271525010975	NS	0.09662393297465144
PROT1606	Drug_2xEC50	4h	-1.2730445861816406	23.594292958577473	22.321248372395832	-0.9166724935264774	0.4559632691179585	0.8005271525010975	NS	0.09662393297465144
PROT1607	Drug_2xEC50	4h	0.15004666646321496	23.75112533569336	23.901172002156574	0.8893955252388368	0.4265782584121987	0.8005271525010975	NS	0.09662393297465144
PROT1608	Drug_2xEC50	4h	1.76276461283366	23.55088233947754	25.3136469523112	0.9762728466127492	0.4318248921654417	0.8005271525010975	NS	0.09662393297465144
PROT1609	Drug_2xEC50	4h	3.2873471577962228	25.918903986612957	29.20625114440918	0.9843761049586311	0.4286763625377219	0.8005271525010975	NS	0.09662393297465144
PROT1610	Drug_2xEC50	4h	-0.12512079874674598	27.558157602945965	27.43303680419922	-0.7768478403175126	0.48882528770910005	0.8005271525010975	NS	0.09662393297465144
PROT1611	Drug_2xEC50	4h	-0.2890211741129569	22.239710489908855	21.9506893157959	-2.151271609363341	0.14295469748990552	0.8005271525010975	NS	0.09662393297465144
PROT1612	Drug_2xEC50	4h	4.854333877563477	22.100621541341145	26.95495541890462	1.9855021693474355	0.18533603903981524	0.8005271525010975	NS	0.09662393297465144
PROT1613	Drug_2xEC50	4h	0.7184441884358712	24.281382242838543	24.999826431274414	0.23382247874676196	0.8270838176356249	0.9761980733380051	NS	0.010462053818914274
PROT1614	Drug_2xEC50	4h	-0.007495880126953125	22.501580556233723	22.49408467610677	-0.02416056803441342	0.9818913873360605	0.9989876095480758	NS	0.0004398982988122824
PROT1615	Drug_2xEC50	4h	2.050680160522461	25.355746587117512	27.406426747639973	0.7739644991408974	0.5199171718689599	0.8046690662153002	NS	0.09438269387650501
PROT1616	Drug_2xEC50	4h	-1.8496176401774065	24.42188008626302	22.572262446085613	-0.8510420811000817	0.48430908579566506	0.8005271525010975	NS	0.09662393297465144
PROT1617	Drug_2xEC50	4h	-0.45670000712076586	21.042802174886067	20.5861021677653	-3.3318810186975214	0.03468462134898009	0.8005271525010975	NS	0.09662393297465144
PROT1618	Drug_2xEC50	4h	0.4525184631347656	24.15582529703776	24.608343760172527	0.1556426991468611	0.8841275851508962	0.9971063612287563	NS	0.0012585130714969355
PROT1619	Drug_2xEC50	4h	-2.294261296590168	25.585247039794922	23.290985743204754	-1.02325279390408	0.41341810589010425	0.8005271525010975	NS	0.09662393297465144
PROT1620	Drug_2xEC50	4h	1.5215320587158203	22.746849695841473	24.268381754557293	0.9421670524826071	0.4445321501669206	0.8005271525010975	NS	0.09662393297465144
PROT1621	Drug_2xEC50	4h	0.2968877156575509	22.894739786783855	23.191627502441406	0.11018056445715659	0.9175806952886867	0.9989876095480758	NS	0.0004398982988122824
PROT1622	Drug_2xEC50	4h	-0.5290781656901054	22.777868906656902	22.248790740966797	-0.7748905645448029	0.5128338805218053	0.8005271525010975	NS	0.09662393297465144
PROT1623	Drug_2xEC50	4h	0.06439526875813684	26.842528025309246	26.906923294067383	0.35573688826269123	0.7540940662993915	0.9443883109572843	NS	0.024849396983152652
PROT1624	Drug_2xEC50	4h	0.22459983825683594	24.737600962320965	24.9622008005778	0.7247079311131163	0.5320281215329411	0.8107095185263864	NS	0.09113472790881491
PROT1625	Drug_2xEC50	4h	-4.076981226603191	25.69626235961914	21.61928113301595	-1.928848371605951	0.19241395698770117	0.8005271525010975	NS	0.09662393297465144
PROT1626	Drug_2xEC50	4h	-2.0166002909342424	26.162720998128254	24.14612070719401	-1.0071677652767617	0.41957675535341654	0.8005271525010975	NS	0.09662393297465144
PROT1627	Drug_2xEC50	4h	0.3627433776855469	21.398609161376953	21.7613525390625	1.8151300741476684	0.1723790924778687	0.8005271525010975	NS	0.09662393297465144
PROT1628	Drug_2xEC50	4h	-0.8697967529296875	22.425132751464844	21.555335998535156	-1.1089199340266376	0.3811294648187078	0.8005271525010975	NS	0.09662393297465144
PROT1629	Drug_2xEC50	4h	0.12639236450195312	18.447750727335613	18.574143091837566	0.5150122187909515	0.6337481233736658	0.8671424117303207	NS	0.06190957201672495
PROT1630	Drug_2xEC50	4h	0.11896578470866004	26.565221150716145	26.684186935424805	1.1309533834176964	0.3302039689647291	0.8005271525010975	NS	0.09662393297465144
PROT1631	Drug_2xEC50	4h	-0.3475475311279297	21.56136194864909	21.21381441752116	-1.5208368067236768	0.20815754357576935	0.8005271525010975	NS	0.09662393297465144
PROT1632	Drug_2xEC50	4h	-2.0428326924641915	25.510059356689453	23.46722666422526	-1.0102173711615794	0.41699874936951603	0.8005271525010975	NS	0.09662393297465144
PROT1633	Drug_2xEC50	4h	0.053483327229816524	23.993092219034832	24.04657554626465	0.017739783129289578	0.9866969723282595	0.9989876095480758	NS	0.0004398982988122824
PROT1634	Drug_2xEC50	4h	5.206129709879555	21.75849215189616	26.964621861775715	2.026287664519766	0.17816820349107412	0.8005271525010975	NS	0.09662393297465144
PROT1635	Drug_2xEC50	4h	-0.2402693430582694	21.422972361246746	21.182703018188477	-1.7385989552004908	0.16773087218484267	0.8005271525010975	NS	0.09662393297465144
PROT1636	Drug_2xEC50	4h	-1.6003061930338554	24.814834594726562	23.214528401692707	-1.0831359126570606	0.39021686991456667	0.8005271525010975	NS	0.09662393297465144
PROT1637	Drug_2xEC50	4h	0.30581347147623816	30.085670471191406	30.391483942667644	1.767376015347125	0.1660579569347627	0.8005271525010975	NS	0.09662393297465144
PROT1638	Drug_2xEC50	4h	3.4940344492594413	26.688875198364258	30.1829096476237	1.007843702660077	0.4194836721593338	0.8005271525010975	NS	0.09662393297465144
PROT1639	Drug_2xEC50	4h	-1.0245997111002616	26.17604700724284	25.151447296142578	-0.28946602647059877	0.7888835123072975	0.9597815712280756	NS	0.017827593214591663
PROT1640	Drug_2xEC50	4h	1.9872353871663435	23.83572514851888	25.822960535685223	0.9022716200563182	0.4614043282383696	0.8005271525010975	NS	0.09662393297465144
PROT1641	Drug_2xEC50	4h	-0.09713427225748816	22.12295913696289	22.025824864705402	-0.6622376892656129	0.5501520918681435	0.8195934329506794	NS	0.08640153007160925
PROT1642	Drug_2xEC50	4h	-0.30348650614420336	27.28158696492513	26.978100458780926	-1.1173820587329255	0.3297125152631076	0.8005271525010975	NS	0.09662393297465144
PROT1643	Drug_2xEC50	4h	-1.864045461018879	24.375049591064453	22.511004130045574	-0.8766139132460693	0.47285555590522194	0.8005271525010975	NS	0.09662393297465144
PROT1644	Drug_2xEC50	4h	-0.09608650207519531	26.729403177897137	26.63331667582194	-0.38752619765036433	0.7353772391237329	0.9329173785117949	NS	0.030156816752181063
PROT1645	Drug_2xEC50	4h	-0.9761174519856795	23.063116709391277	22.086999257405598	-1.0295972021890372	0.4089167971640028	0.8005271525010975	NS	0.09662393297465144
PROT1646	Drug_2xEC50	4h	0.15473620096842566	24.28115463256836	24.435890833536785	0.7866976303791922	0.4755869145710721	0.8005271525010975	NS	0.09662393297465144
PROT1647	Drug_2xEC50	4h	2.1810061136881522	23.24891471862793	25.429920832316082	1.1725339727906519	0.3609723353390849	0.8005271525010975	NS	0.09662393297465144
PROT1648	Drug_2xEC50	4h	2.785399119059246	23.04980214436849	25.835201263427734	1.0401523633831056	0.40719981075858225	0.8005271525010975	NS	0.09662393297465144
PROT1649	Drug_2xEC50	4h	-2.9504540761311873	26.67651621500651	23.726062138875324	-1.0695473282210795	0.39612598609522237	0.8005271525010975	NS	0.09662393297465144
PROT1650	Drug_2xEC50	4h	-0.08753458658854285	23.329647064208984	23.24211247762044	-0.8779988256192124	0.44549874083571583	0.8005271525010975	NS	0.09662393297465144
PROT1651	Drug_2xEC50	4h	-0.048229217529296875	21.042827606201172	20.994598388671875	-0.19546132325366034	0.8546846547482595	0.9912538236493909	NS	0.0038151244293174297
PROT1652	Drug_2xEC50	4h	-3.8176631927490234	30.008543650309246	26.190880457560223	-1.0528422267188062	0.40235122240008625	0.8005271525010975	NS	0.09662393297465144
PROT1653	Drug_2xEC50	4h	4.840046564737953	27.686887741088867	32.52693430582682	1.0740426191804202	0.3951174701568241	0.8005271525010975	NS	0.09662393297465144
PROT1654	Drug_2xEC50	4h	0.18505859375	26.18495051066081	26.37000910441081	1.4566150156009605	0.2211591819345508	0.8005271525010975	NS	0.09662393297465144
PROT1655	Drug_2xEC50	4h	-0.22015126546224195	21.080244700113933	20.86009343465169	-1.3241870906134734	0.2560530592830439	0.8005271525010975	NS	0.09662393297465144
PROT1656	Drug_2xEC50	4h	0.9446201324462891	21.82481066385905	22.76943079630534	1.0133597280632025	0.4125116970628251	0.8005271525010975	NS	0.09662393297465144
PROT1657	Drug_2xEC50	4h	2.5234718322753906	24.035311381022137	26.558783213297527	0.9923124095404013	0.4253904919626466	0.8005271525010975	NS	0.09662393297465144
PROT1658	Drug_2xEC50	4h	-2.743456522623699	28.85091781616211	26.10746129353841	-0.9514356751334553	0.44173435571804076	0.8005271525010975	NS	0.09662393297465144
PROT1659	Drug_2xEC50	4h	-0.2578163146972656	21.429555257161457	21.17173894246419	-0.6012063415331619	0.5907171814318964	0.8388246262681862	NS	0.07632882797375554
PROT1660	Drug_2xEC50	4h	-0.04629198710123816	24.564647674560547	24.51835568745931	-0.24401276773481048	0.8212172004828727	0.9730830436605391	NS	0.01185009512264432
PROT1661	Drug_2xEC50	4h	0.08037439982096473	25.548383076985676	25.62875747680664	0.38966758550533415	0.7170013476084287	0.9213872627921461	NS	0.03555779570534976
PROT1662	Drug_2xEC50	4h	-2.8946291605631522	27.16290537516276	24.26827621459961	-0.8976239585518491	0.4637770918582446	0.8005271525010975	NS	0.09662393297465144
PROT1663	Drug_2xEC50	4h	0.16829490661621094	23.859188079833984	24.027482986450195	1.1350048516157698	0.34917058876737694	0.8005271525010975	NS	0.09662393297465144
PROT1664	Drug_2xEC50	4h	-0.010911941528320312	20.31650161743164	20.30558967590332	-0.07793986890227114	0.9439094636168595	0.9989876095480758	NS	0.0004398982988122824
PROT1665	Drug_2xEC50	4h	2.4983075459798165	22.144825617472332	24.64313316345215	0.7805645644811555	0.4792273056288847	0.8005271525010975	NS	0.09662393297465144
PROT1666	Drug_2xEC50	4h	0.0113525390625	28.22104008992513	28.23239262898763	0.1140924580743351	0.9178779415992233	0.9989876095480758	NS	0.0004398982988122824
PROT1667	Drug_2xEC50	4h	0.1223627726236991	24.67535909016927	24.79772186279297	0.5705533336224953	0.5989421573688157	0.8441749927678869	NS	0.07356751721806491
